0	gene	DN	DN	DN	ctrl	ctrl	ctrl
6398	PRL	7.096978636	9.020424415	8.988684687	6.289096702	7.186857067	6.893604905
6401	PRM2	4.87282876	5.942514505	5.842978832	3.847996907	4.307428525	4.078951341
6406	PROC	9.899205847	10.30674527	9.695228291	8.908092341	8.73978061	7.68580002
6407	PROCR	9.942074592	9.306745269	9.165158245	8.293701542	8.578938713	8.097505456
6408	PRODH	7.410239331	7.442943496	7.356672044	4.857980995	5.635173947	5.778734244
6416	PROZ	9.274494636	9.450386479	8.01346226	6.921245889	7.605109074	6.559185866
6427	PRPH2	7.702519029	6	6.622051819	5.232660757	5.897240426	4.177917792
6440	PRRG2	7.952450058	7.643134662	7.041111535	5.64096791	6.610286657	5.61176256
6444	PRSS2	6.980710829	7.316507819	7.138527801	5.392317423	6.068240861	5.381975479
6445	PRSS22	13.33174272	12.91748397	12.48736274	11.48255589	12.27239651	11.54877375
6447	PRSS3	6.690696444	6.76420813	7.93191939	5.10433666	5.909293086	6.020146573
6448	PRSS3P3	8.309703711	8.075211711	5.325530332	4.827819025	5.658211483	4.240314329
6450	PRSS8	10.53731548	10.03864469	10.36511947	9.424166289	8.727239777	9.291170699
6451	PRTN3	6.683696454	7.309248961	7.057450272	6.161887682	6.472487771	4.930737338
6461	PSG1	9.600470477	9.282393469	9.401306206	8.856425529	7.802193217	8.360627646
6473	PSMA7	10.2862112	10.60028462	10.93899144	8.137503524	9.369161091	10.03603621
6520	PTGDR	8.880195729	6.242221395	8.830673649	6.43629512	5.596935142	4.986410935
6521	PTGDR2	7.074676686	6.714245518	6.498250868	5.752213368	5.523561956	5.599912842
6569	PTPRCAP	8.780375722	8.817623258	8.2244841	7.627169061	8.156335937	7.460251099
6575	PTPRJ	7.942514505	8.233619677	7.775445674	6.435739592	7.014205748	6.651529639
6577	PTPRM	12.1265109	11.89952044	10.8853654	10.32226619	9.955407695	10.65844894
6582	PTPRS	7.837312556	8.401590365	8.800144713	6.062495854	6.725649827	6.054558954
6583	PTPRT	6.078951341	7.312882955	8.353587949	6.431288654	5.087462841	5.416164165
6585	PTPRZ1	3.963474124	7.67030217	7.114783447	4.94016675	2.807354922	3.336283388
6617	QPCT	8.520815086	8.445842554	8.374604819	7.6043679	7.981852653	7.508587112
6627	RAB11FIP3	10.19155278	10.1606278	9.893604905	9.081616583	9.26185986	9.466586338
6641	RAB32	8.68474862	8.8166637	7.294620749	4.044394119	5.768184325	7.740118043
6645	RAB3A	7.241268177	7.787249608	7.739443098	6.264911693	6.509379149	5.675251386
6648	RAB40A	7.290018847	7.105384749	5.638073837	4.66106548	5.395748328	4.930737338
6651	RAB40B	8.747521673	9.316734071	9.468624043	7.381975479	8.748528321	7.442943496
6674	RAC3	11.62707784	11.29140096	10.94697936	10.3561218	10.68088692	10.59283074
6687	RAD54L	8.823048729	10.10872046	9.482404631	8.603069929	7.4749227	8.343629895
6705	RAMP2	13.03047748	12.993876	13.28877958	11.34490615	11.56928601	12.45548135
6717	RAP1GAP2	11.75116744	12.08294736	11.30338121	10.84838821	10.98377744	10.65185894
6721	RAP2B	6.818262608	7.996049728	6.646018611	6.14363831	6.026800059	5.816343705
6731	RARG	10.59650007	10.42062661	10.45399077	9.629599417	9.329048678	9.820657653
6732	RARRES1	7.596562497	7.846430632	8.354249382	7.799605422	4.638073837	5.21916852
6739	RASA3	7.763544364	8.171927354	8.242221395	6.381975479	5.296457407	7.109569509
6741	RASGRF1	7.99242856	6.754887502	7.435961895	6.6441447	5.980939266	5.665051614
6743	RASGRP2	10.51852137	10.26236856	9.092580889	8.601151615	8.683345562	9.168504901
6745	RASL10A	8.644577357	9.482606308	8.497053445	7.031218731	7.561478892	7.503030646
6746	RASSF1	11.50809187	11.1909358	11.32457436	9.944858446	10.69017262	10.72953578
6747	RASSF2	7.964052011	7.818901676	8.111918114	7.490249211	6.655351829	6.87036472
6780	RBMS2	9.925851108	9.949389022	9.054739967	8.174426394	9.09434165	8.437544026
6781	RBMS3	10.18755745	10.63005412	10.23796637	9.832731815	8.975465682	9.58345891
6786	RBP3	8.822730148	8.121792506	9.102631889	7.468013034	6.853621456	7.548051238
6794	RCE1	7.640244936	7.622051819	7.937815169	6.813781191	6.804776378	6.836681593
6798	RCVRN	10.27751989	11.01945173	10.12747852	9.508389035	9.213347282	8.339850003
6800	RDH16	7.390598906	7.578183968	8.873136469	6.044394119	6.745506266	6
6804	RECQL4	10.2848241	8.302867361	8.783653086	5.694880193	7.373300197	6.632268215
6805	RECQL5	9.592830744	9.238643576	8.679831933	8.29186137	7.619853147	7.6574971
6806	REEP1	8.675604253	9.410239331	8.896332404	7.832890014	8.48984796	8.162391329
6811	REG1P	6.818901676	6.240314329	7.006746832	5.01346226	6.06608919	5.572889668
6821	REPS2	9.308794067	8.578938713	5.807354922	5.255500733	4.916476644	5.28169825
6824	RET	7.858447308	7.789044513	7.849405101	7.093813673	6.376342483	7.136222153
6838	RFX1	6.782670659	6.373300197	7.785942819	5.602884409	5.949534933	5.332707934
6840	RFX3	7.828453874	7.323730338	5.757556689	5.655351829	5.314696526	5.517275693
6849	RGR	8.008988783	7.089582893	6.865423978	5.339850003	5.963474124	5.860466259
6861	RGS4	9.269477373	9.568906155	9.416586438	7.929258409	7.860466259	8.572131751
6868	RHBDF1	11.13814378	10.77700868	10.36522885	9.121533517	9.301953395	9.492253789
6873	RHO	7.315602457	7.507001733	6.325530332	6.717903947	5.490783823	4.961931651
6882	RHOH	4.972692654	5.478971805	6.165911939	4.572889668	3.935459748	4.504620392
6899	RLN1	5.551516018	6.958842675	6.512542955	3.608809243	3.99095486	4.944858446
6909	RNASEH2A	9.523561956	10.06635832	9.790022611	7.646738698	9.071462363	8.829405624
6930	RNF216	6.268658955	7.277984747	8.326429487	5.632268215	5.949534933	5.860466259
6956	RORC	8.961739073	6.984133595	6.826548487	5.736063628	5.255500733	6.795715007
6957	ROS1	8.178415874	8.349612972	5.008988783	4.727920455	4.017921908	4.944858446
6968	RP11-255C15.3	9.621868725	10.14936608	9.697488888	8.399598369	8.691394579	8.062316027
6970	RP11-414H17.5	8.443772393	8.129283017	8.604738534	7.253611152	7.349612972	7.526694846
6972	RP11-474N8.5	7.405141463	7.419538892	6.876516947	6.114783447	5.850499414	5.692092375
6974	RP11-617F23.1	7.943100848	8.069315495	7.761551232	7.279842694	6.914086097	6.477353527
6975	RP11-619A14.2	8.00506308	8.04220656	7.535275377	6.549977143	7.443772393	6.205548911
6961	RP1-40E16.11	8.776762002	7.624247146	7.369815424	5.817623258	5.43629512	5.381975479
6986	RPARP-AS1	7.568716189	6.556122818	8.557655155	6.747521673	5.934280594	5.51412226
6988	RPE65	7.573647187	5.048759312	5.381975479	3.560714954	3.711494907	2.350497247
6992	RPH3A	9.03039126	9.006466343	9.096188046	7.965207091	7.74819285	7.267723052
7024	RPL39	8.819540461	6.277984747	7.682994584	5.074676686	5.108524457	4.852997588
7026	RPL3L	9.62406433	6.712870868	7.145677455	5.937815169	5.947198584	5.623515741
7077	RPS6KB2	11.66609082	11.37861999	11.19352536	10.29852086	10.2772874	10.94024018
7082	RPUSD2	8.775116404	8.025693274	8.000563443	6.813781191	7.703211467	6.323730338
7091	RREB1	9.065820006	9.694183743	9.103287808	8.648537346	8.361066489	8.17990909
7111	RTCB	10.7984718	10.91528187	10.6992254	10.32226619	10.03397354	9.335613665
7128	RWDD2A	7.603626345	8.419117482	8.631904587	7.461070114	7.155830172	6.924812504
7129	RWDD3	8.534886458	8.276124405	8.978424465	8.266318057	7.232660757	7.244125943
7132	RXRG	7.758556362	9.155450731	8.862327401	7.563386966	7.394033895	7.310612782
7134	RYK	9.495255445	9.531478937	9.608069968	8.743319727	8.664625055	8.612868497
7136	RYR2	7.723148957	4.754887502	6.969242604	2.925999419	4.862947248	3.247927513
7138	S100A1	9.766860144	9.517669388	10.82113619	8.241268177	8.159871337	7.752882366
7146	S100A5	9.751376683	8.967802645	9.346070441	8.745170091	8.641690523	8.151270289
7150	S100B	6.6794801	7.799605422	7.651051691	4.504620392	5.993221467	4.510961919
7154	S1PR2	9.810732282	9.074141463	9.676486042	8.631540867	7.969242604	8.2644426
7155	S1PR4	10.27995874	10.89693782	10.24923199	8.17990909	9.77016832	9.753718178
7156	SAA1	8.830356747	8.524345816	8.601027897	7.46515823	7.152791852	8.208965886
7158	SAC3D1	10.65803292	9.473096889	10.5685262	7.584210901	7.716990894	9.184131494
7163	SAG	8.777200401	8.548885856	7.447496547	6.644577357	6.425425735	6.814208166
7180	SASH3	7.9489512	7.309248961	9.399598369	4.925999419	6.12722055	5.491853096
7193	SCAMP5	9.639883313	9.624247146	9.788473649	8.649435829	9.014159989	8.479173962
7194	SCAND2P	5.760220946	6.181897643	5.852997588	5.091699834	5.217230716	4.807354922
7199	SCARF1	8.342963574	8.277984747	8.629720891	8.016251155	7.482202926	7.575917361
7217	SCN5A	6.730639956	6.62058641	5.716990894	4.812498225	5.289096702	5.209453366
7221	SCNN1A	11.68825031	11.13005568	10.33951601	9.492454094	9.006746832	9.103812329
7223	SCNN1D	7.966361247	8.432959407	8.344739746	6.557655155	7.314696526	7.694183743
7224	SCNN1G	6.980710829	7.340740281	7.768184325	6.078951341	6.66106548	5.381975479
7243	SDS	8.166916252	7.607330314	6.011227255	5.236492618	6.224966365	5.736063628
7248	SEC14L2	7.369815424	7.318316841	6.108524457	5.738767837	5.862947248	5.545350645
7261	SEC61A1	6.139551352	7.207502459	6.0725346	5.442943496	5.48864354	4.744161096
7278	SEMA3E	7.593204354	5.741466986	5.129283017	3.754887502	4.070389328	3.44625623
7279	SEMA3F	11.66108775	11.36817904	12.10477892	10.94368695	10.94115768	10.41076932
7280	SEMA4D	10.20089861	9.891783703	9.783653086	8.969242604	9.031494449	8.783653086
7292	SEPHS2	11.08281434	10.63099512	10.81498294	10.09064175	10.24994303	9.678248005
7294	SEPT5-GP1BB	8.860776616	9.402372578	9.071730497	6.744161096	7.692789835	6.712870868
7302	SERPINA2	7.071462363	8.873751691	5.770829046	5.981852653	5.224966365	4.925999419
7305	SERPINA5	8.874674032	8.313790025	7.09592442	5.672425342	6.998872454	6.330916878
7311	SERPINB2	8.949243096	8.346070441	8.339404658	7.944858446	6.161887682	7.569855608
7312	SERPINB3	7.403438163	7.804131021	5.880195729	6.187846909	4.760220946	5.666756592
7320	SERPIND1	7.551516018	7.815703503	8.105384749	6.716990894	7.189824559	6.321928095
7322	SERPINE2	10.40652392	9.709428501	10.31083996	9.40045254	9.037546954	9.158357226
7323	SERPINF1	10.86364426	10.72169734	11.17055104	9.147459346	10.12863881	10.37764436
7333	SETD1B	10.59525748	10.64835758	10.26279957	9.532355925	9.533719071	9.593951284
7342	SF3A2	12.1494931	11.57194221	11.09486943	9.974701379	10.25526467	10.8087229
7348	SFI1	14.60592855	13.2186439	14.32251689	12.5563384	13.22130511	10.76950729
7356	SFTPB	8.808642468	9.248283398	7.915879379	7.805098948	6.505414609	6.68580002
7362	SGCD	7.691917958	7.722636788	8.032872249	7.213590303	6.658211483	6.29553937
7369	SGSM2	12.70141477	12.18967015	12.84374443	12.02302659	11.25225149	11.91363743
7379	SH3BP1	10.72604782	10.96527925	10.77593944	9.185618809	9.837154841	9.787086325
7383	SH3GL2	8.225448469	7.574404309	8.680535344	7.576673293	6.780047576	6.024585638
7386	SH3PXD2A	6.312882955	7.352264173	5.10433666	3.847996907	5.472487771	3.572889668
7414	SIN3B	10.76063679	10.09724207	10.58965115	9.668707738	9.94880523	9.434211203
7420	SIT1	9.736571053	9.632995197	9.62406433	8.763876285	9.186361891	8.613605318
7427	SKI	8.636080789	8.6463787	8.493655339	7.491051376	7.559185866	7.371558863
7432	SKP2	6.372429792	7.271463028	6.66035251	6.294620749	4.395748328	5.063934306
7436	SLC10A1	7.886915896	9.164152708	7.024585638	4.517275693	5.048759312	7.056366761
7440	SLC11A2	9.573457845	9.94602899	9.250298418	8.782343034	9.098821663	8.462297766
7441	SLC12A1	8.609178738	9.878817285	8.093813673	7.426264755	6.54689446	7.259272487
7454	SLC16A5	10.41083927	10.46906483	9.97384084	9.595941084	8.967994531	9.653680956
7460	SLC17A4	7.793765857	8.897845456	8.264911693	6.737416366	6.726558779	4.452858965
7462	SLC18A1	8.477758266	8.77774846	8.254556252	6.635173947	8.126188211	5.217230716
7472	SLC1A7	8.365010077	8.346956889	7.619119511	6.64385619	6.244125943	6.548436625
7476	SLC22A13	9.366103608	8.787902559	9.186857067	7.668884984	7.910492832	8.01402047
7481	SLC22A24	9.747521673	9.767853393	10.64187112	8.594324604	9.239121132	9.459021704
7485	SLC22A6	11.94862275	11.84748805	12.23962836	10.82583332	10.97434288	10.22785657
7491	SLC25A12	9.096715154	8.972405465	9.154818109	7.358431429	8.448322833	8.231221181
7540	SLC38A3	9.883712448	10.38694025	9.369161091	7.834787049	7.897845456	7.28077077
7551	SLC4A3	10.15987134	10.23947919	10.55151602	9.586089166	9.625434888	9.597214563
7565	SLC6A12	7.46515823	8.238882374	9.870210577	6.244125943	6.61176256	7.024585638
7567	SLC6A15	6.569855608	6.841721581	6.454504938	5.221103725	5.452858965	5.523561956
7569	SLC6A3	7.273329387	6.996614715	7.613236955	5.557655155	5.44625623	5.329123596
7571	SLC6A5	8.103287808	7.73809226	8.592457037	7.021257621	5.840463234	6.191799501
7573	SLC6A7	11.74451853	12.07507797	11.52904006	10.5636253	10.89931916	10.6553071
7574	SLC6A8	10.09004624	9.834154981	9.471573613	8.749031382	9.023615759	8.518456456
7593	SLCO1A2	8.592830744	6.059614856	7.723831566	2.678071905	4.185866545	2
7596	SLCO2B1	9.579504513	9.165911939	8.794740761	7.727239777	8.387586566	7.349612972
7599	SLIT2	10.11348173	10.48028532	10.20689226	9.128252152	8.73470962	8.781359714
7602	SLITRK5	6.557655155	7.999436337	6.022367813	4.626439137	4.916476644	5.736063628
7605	SLN	9.86727874	8.442943496	9.829247043	6.21916852	7.311975314	5.988684687
7607	SLURP1	7.456149035	8.310158318	6.765534746	6.21916852	6.404290064	5.827819025
7616	SMAGP	10.57582284	9.461479447	9.371341048	8.466382409	8.534108305	9.047123912
7639	SMG7-AS1	6	7.180903709	6.659639187	4.554588852	5.590961241	4.209453366
7643	SMO	8.326878855	8.30103885	7.62058641	7.452035274	7.192785959	7.279842694
7644	SMOX	8.674545394	9.518456456	8.752547906	7.485024233	7.506208389	8.394248311
7652	SMTN	12.94113933	12.91865829	12.53894065	11.30472207	11.31992609	11.69525004
7656	SMYD5	10.53157641	10.71938882	10.44480784	9.476746204	9.577239981	9.225207437
7660	SNAP91	5.703211467	5.061776198	6.404290064	3.711494907	4.95419631	2.510961919
7668	SNCG	11.27332939	11.1480952	11.31379003	10.21953157	9.376559544	10.40748022
7673	SNN	7.997179481	7.953032377	7.199672345	6.399171094	7.061776198	6.268658955
7708	SOAT2	10.23625342	10.27181315	8.994636291	8.790511412	7.682994584	8.656424863
7714	SOCS7	9.451004998	10.14771372	8.569855608	6.411087227	7.059614856	7.599168993
7716	SOD3	11.80045505	11.74936666	11.38246192	10.92755576	11.03266566	10.61037895
7719	SORBS1	7.909893084	8.645658432	8.638435914	7.151777655	7.928962441	7.300123725
7720	SORBS2	10.00337736	9.306745269	9.451211112	8.71183902	8.83194056	8.313790025
7722	SORCS3	8.674192268	7.738767837	6.578938713	5.716990894	6.938991439	5.860466259
7729	SOX1	8.017643583	8.188836073	7.691743519	6.731319031	6.740118043	6.814422247
7734	SOX15	10.28065479	9.878510785	8.530601415	6.707359132	7.742140985	7.198690586
7736	SOX21	5.968090752	6.916476644	5.017921908	4.112700133	4.378511623	4.770829046
7740	SOX5	7.158862106	8.339850003	8.736740155	3.608809243	4.185866545	6.745506266
7752	SPAG6	7.99095486	7.249824549	5.478971805	4.314696526	2.981852653	2.5360529
7763	SPATA31C2	6.422905743	5.321928095	6.309248961	3.485426827	5.087462841	5.244125943
7782	SPINT1	11.51259233	11.06629105	11.74940856	10.69609817	9.83810087	10.57080444
7837	SRR	8.410239331	7.855491443	8.475733431	6.860466259	7.954777925	6.714245518
7838	SRRD	10.07775037	9.205793249	9.688949628	8.947490835	7.470048726	8.456559766
7858	SSH1	9.124896746	8.441699257	8.787249608	7.8899602	6.566815154	7.328226119
7878	SSX5	9.070925945	9.601213656	6.715618859	4.596935142	6.711494907	7.084276911
7881	ST18	4.791814071	8.099610812	7.764871591	4.887525271	3.897240426	4.185866545
7888	ST5	15.42203683	14.52195616	14.92062268	14.07398253	14.16969017	12.35252627
7893	ST8SIA3	6.427941333	7.188836073	7.581200582	4.472487771	5.804776378	4.986410935
7894	ST8SIA4	5.817623258	7.892391026	5.381975479	4.64385619	5.153805336	3.321928095
7906	STARD5	10.42048661	10.34085153	10.93435432	10.06218109	9.592643903	9.418485137
7908	STARD8	12.64891927	12.27577532	11.07901803	10.68343329	10.27507691	11.00800836
7938	STK4	8.523561956	8.355791547	8.125155131	5.765534746	6.081083929	7.177917792
7977	SULT2A1	6.608809243	7.706668682	8.133912814	4.307428525	6.341630009	4.827819025
7981	SUMO2	6.006746832	7.474111514	5.485426827	4.852997588	4.329123596	3.981852653
7992	SUPT7L	6.927185358	7.981281854	6.880195729	4.95419631	4.529820947	6.424586226
7995	SURF2	9.522581531	9.274261661	9.217230716	8.30833903	8.178913785	8.859224162
8008	SYK	7.439899849	8.49692007	8.639280286	7.021997104	7.244125943	6.756222713
8010	SYN1	14.15240369	13.44199745	13.65072642	12.79459863	12.98712187	12.60478486
8012	SYN3	7.811214118	9.849717846	6.866660751	5.904484098	6.031218731	6.159871337
8029	SYT2	7.274261661	7.678071905	8.010667963	6.958842675	6.860466259	6.131342539
8042	T	9.206281802	9.410451352	8.392317423	7.811214118	8.555356039	6.655351829
8046	TAC1	4.578938713	5.292781749	8.044940491	3.807354922	3.201633861	4.209453366
8058	TAF12	8.911991114	9.065550771	8.878664043	8.062585867	8.306061689	7.339850003
8068	TAF5L	9.621685607	9.689299161	9.207746467	8.87774425	8.804776378	8.144658243
8075	TAGLN3	8.063754227	9.41806342	8.881317729	7.389738879	8.084099353	7.073248268
8076	TAL1	12.32237887	11.30406606	10.40949701	10.12593001	9.309931032	10.43013889
8080	TAOK2	12.53301332	12.58204787	11.52199296	10.05541802	11.02174343	11.09269108
8090	TAT	6.078951341	9.032596795	8.09592442	3.510961919	5.822730148	4.364572432
8093	TAZ	11.25862492	11.22773626	10.33226038	9.480386311	9.592083234	10.26631806
8118	TBX10	9.409390936	8.113221243	6.956521363	6.330916878	5.669593751	6.004501392
8136	TCF15	9.831861411	7.967802645	8.458406613	7.838258482	6.628627802	6.334496768
8137	TCF20	10.1142629	10.22985946	9.9567149	9.203674194	9.532096002	9.495921565
8142	TCF7	8.585150339	8.733184841	8.664802803	7.601399391	7.997744026	7.057450272
8147	TCL1A	10.17030065	9.732167426	9.868822555	7.99830835	8.470862199	8.007307647
8150	TCN2	11.47710051	11.43494092	11.30286736	10.30355246	10.24150654	10.16226543
8151	TCOF1	10.6633802	10.2910164	10.48038631	9.77550049	9.463320011	9.795336103
8152	TCP10	7.216260837	7.599168993	7.055282436	6.595443985	6.521992956	6.359310317
8159	TDGF1	9.108001646	9.292781749	8.425425735	6.645298164	6.268658955	6.338067798
8160	TDO2	8.983278664	7.46515823	6.512542955	5.193771743	5.392317423	5.22881869
8172	TEKT2	7.061776198	7.664625055	6.424586226	5.354028938	6.283551423	6.011227255
8176	TENM4	8.156841525	8.290940402	8.343407822	7.321026129	6.865423978	7.64096791
8177	TEP1	9.846273911	9.41806342	9.048486874	8.503428247	8.647818156	8.427522371
8181	TERT	8.263973355	8.399171094	7.420381341	5.906890596	6.808642468	7.032321287
8187	TEX28	10.46250227	10.46066066	10.35171224	8.914385132	9.900112063	9.653919873
8204	TFF3	10.72139829	10.91888187	10.01659939	9.694009578	9.511555011	9.516881891
8208	TFR2	8.715618859	7.963474124	8.014578465	7.282625134	7.586464526	7.044394119
8210	TG	10.25809487	9.851592897	9.248876343	8.977852308	7.374170076	8.782670659
8212	TGFA	8.400025518	7.797661526	8.259272487	7.243173983	7.188836073	7.28169825
8213	TGFB1	10.76592089	10.69316719	10.19758531	9.785724797	9.684865364	9.934477137
8236	THBS2	7.709083813	7.553437306	8.267020725	6.650333754	6.377644358	6.411087227
8238	THBS4	9.33516701	9.535469797	8.798957748	6.949534933	6.95419631	7.518062976
8249	THY1	11.0779506	11.13916761	11.04766925	9.559185866	9.687550651	9.17990909
8254	TIE1	11.07373991	10.87874067	11.29949424	9.799281622	9.628810041	10.39991874
8266	TJP1	9.201143732	10.29508013	9.60788509	8.1017131	8.397032817	7.667466405
8274	TLE2	12.84370518	12.90792341	12.26458921	10.90786709	11.15361536	12.18168028
8275	TLE3	7.703903573	8.291400959	8.921543444	6.078951341	7.005624549	7.496654083
8279	TLL1	8.381542951	8.419117482	8.785615937	5.789207575	6.92243574	6.795715007
8280	TLL2	6.811214118	8.631904587	8.512147859	6.804776378	3.485426827	5.185866545
8282	TLN2	10.88088446	11.43639924	10.2485206	9.860155835	9.899205847	9.528063348
8286	TLR5	6.193771743	7.267723052	5.705977902	4.209453366	5.14974712	4.925999419
8289	TLX2	8.957488934	8.295080133	8.94914561	7.247294297	7.460523883	7.44570436
8293	TM4SF5	10.78037572	10.57468813	10.70373058	9.571752644	9.589838376	9.513332824
8331	TMEM30B	6.866660751	7.085339669	9.053654418	5.557655155	5.141596278	3.472487771
8339	TMEM97	8.678424083	9.922881682	8.46311562	7.212374788	3.40599236	6.876516947
8355	TNF	9.871597266	9.995201831	10.33404977	9.483513505	9.328787108	9.33069284
8362	TNFRSF10C	10.12760749	10.30081012	9.859224162	9.654098945	9.176422513	8.667821181
8368	TNFRSF17	8.092228584	7.14974712	8.298749947	6.690696444	4.504620392	6.329123596
8377	TNFSF11	6.62497818	6.451211112	6.607330314	4.972692654	6.296457407	5.285402219
8380	TNFSF14	6.361066489	6.795715007	6.909293086	5.526694846	6.040015679	5.730639956
8381	TNFSF4	7.499048598	8.25502857	8.310612782	5.44625623	7.864186145	5.658211483
8395	TNNT1	12.33272192	11.57490095	11.4684204	10.0026744	11.08935116	10.93928536
8397	TNNT3	9.769011321	9.838573653	9.927037169	9.069584028	8.6463787	8.87682387
8398	TNP1	9.413416375	10.44770316	9.290249291	8.48703608	8.075746538	7.263973355
8399	TNP2	8.151016539	7.059614856	7.645658432	5.074676686	6.76884596	5.672425342
8401	TNPO2	7.461888664	8.484218708	7.422905743	6.022367813	6.292781749	5.770829046
8416	TONSL	6.83541884	6.855491443	7.01234519	6.085339669	5.862947248	6.116863758
8419	TOP2A	8.153636134	7.843607046	8.056547222	6.963859023	7.159871337	6.661540123
8422	TOP3B	10.56152662	10.64112601	10.25222191	9.285748979	9.322491538	9.199672345
8427	TOR1B	7.974988112	8.719388821	8.276589716	7.534497434	7.074676686	7.033423002
8429	TOX3	7.947783026	7.883254231	3.847996907	3.263034406	3.711494907	3.485426827
8434	TP53I11	10.35799178	10.55170826	10.37807806	9.28771238	9.567956075	9.751962413
8471	TRAF3IP1	7.906289347	8.434002646	8.906890596	7.498649788	6.883254231	6.506208389
8473	TRAF3IP3	8.267137804	8.226050872	7.043300754	6.533719071	7.101450482	5.921245889
8478	TRAIP	9.333826215	8.751209288	9.57497189	6.910492832	7.944272818	6.03562391
8492	TRBC1	9.963763096	9.611024797	9.425215903	7.569855608	8.471268764	8.724513853
8495	TREH	8.87682387	8.428360173	7.074676686	6.517275693	6.902073579	5.840463234
8501	TRIL	8.994636291	7.827819025	8.549977143	6.498250868	4.504620392	6.063934306
8515	TRIM29	9.436711542	9.706150628	9.159619095	7.862327401	8.701133155	7.932510053
8529	TRIP10	11.58580758	11.27227986	11.17305246	9.559950613	10.11061381	11.07541229
8534	TRMT1	10.54438492	9.661599976	10.69748889	8.1048608	7.328226119	9.594884403
8541	TRPC2	7.074676686	6.294620749	6.623515741	4.958842675	5.902073579	5.504620392
8545	TRPM1	8.451623252	7.245077275	6.658211483	6.191799501	5.057450272	5.961160258
8547	TRPV6	7.87835751	7.318316841	6.602884409	5.385431037	6.602884409	5.694880193
8561	TSPAN1	11.86843676	11.74294095	12.82135546	11.04446243	11.44522182	10.70994538
8572	TSPO2	11.38936246	11.58613609	11.53074771	10.71621929	10.77082905	10.8591465
8574	TSPYL1	10.09816371	9.670833256	9.209697044	8.513332824	8.903580625	8.521992956
8586	TTC22	9.880960963	9.682994584	9.480992104	8.162894799	8.506605116	8.825912799
8591	TTC39A	6.82527683	6.809928866	6.8899602	4.961160258	4.277984747	5.760220946
8608	TUB	9.948440241	9.692964147	9.444807845	9.046169072	8.967946706	8.038918989
8621	TUBGCP2	11.67518521	11.76958994	11.60390447	11.12415363	10.97981815	11.010633
8627	TULP2	6.528258743	6.270528942	6.787902559	3.765534746	5.593951284	5.343407822
8631	TUT1	8.606960345	9.842193179	10.07761687	6.474111514	6.883865155	7.756889855
8636	TXK	7.635173947	7.868719479	7.594946341	7.305909435	6.967705828	6.250456277
8650	TYR	8.671835767	8.937422669	7.862947248	7.91747114	7.365155345	6.912489397
8718	UGT2B11	9.33069284	9.500244367	8.917968728	8.56414949	8.633358551	7.346956889
8724	UHRF2	7.985272714	8.439207555	6.209453366	6.566815154	5.770829046	3.887525271
8727	UMOD	14.72460445	14.51149942	12.96193799	11.28210384	11.02742225	12.40761299
8733	UNC5B	12.88480013	12.61323695	12.08769487	11.12450908	10.99251354	12.11439305
8752	URB1	8.260684356	7.717676423	9.017643583	7.568336182	5.449561375	5.197708158
8779	USP6	6.951867504	6.966937979	6.512542955	5.974988112	6.321928095	5.716990894
8788	UTF1	11.70182626	11.25160076	10.78430767	9.843607046	9.913787	10.12528431
8807	VASP	9.315828851	7.148730779	9.367851534	7.799605422	6.569855608	6.163901214
8808	VAT1	11.73312805	11.89011225	11.23718964	10.62491697	10.78144168	11.00248665
8820	VDR	8.0018771	8.590462048	8.134597277	6.098032083	7.245077275	6.534497434
8825	VENTXP7	9.92421868	8.6463787	8.330020516	7.738767837	7.696272084	7.437127844
8828	VGLL1	7.046578367	8.745170091	8.472487771	5.705977902	6.572889668	6.459431619
8831	VIL1	6.12722055	7.462706751	8.173427297	5.478971805	5.909293086	5.053111336
8834	VIP	8.836050355	8.502036164	8.892391026	5.731997787	7.62058641	7.601027897
8841	VPRBP	8.866969778	6.595443985	8.633721813	6.816343705	4.292781749	4.459431619
8857	VSIG4	11.32401173	10.85720347	10.50273237	8.764539899	9.780047576	10.01778275
8858	VSNL1	9.518062976	10.03438631	9.558229362	8.568336182	7.395748328	7.723831566
8876	WDHD1	8.693138438	7.90147032	6.557655155	6.274261661	6.211401637	6.54225805
8887	WDR62	12.02111879	12.02507033	11.97520312	10.30811146	10.50531536	10.67604521
8897	WHAMM	8.897845456	8.98982022	8.30241045	6.962317655	7.51412226	6.373300197
8903	WIPI1	8.971830915	8.669239411	8.871597266	6.346956889	8.092757141	7.327328083
8911	WNT10B	10.46969269	10.36736014	9.462400023	8.730639956	9.506902589	8.892694591
8912	WNT11	10.05704405	9.582800596	10.02097994	8.707876753	8.581577216	8.875595783
8935	XCL1	7.675957033	7.524345816	7.806066226	6.949534933	4.153805336	4.765534746
8946	XPNPEP2	10.69200517	9.749366659	10.04753294	6.554588852	7.358431429	6.211401637
8953	XRCC3	8.465566405	9.412358137	9.324630615	7.696967526	7.993221467	6.773468928
8957	XYLB	6.454504938	8.11997861	6.953032377	5.381975479	6.261154673	4.523561956
8975	YPEL1	9.365666295	7.539934245	7.138527801	6.074676686	6.718361626	6.462706751
8996	ZBTB24	9.378078056	8.849561482	9.670656249	8.593951284	8.474517164	8.346956889
9006	ZBTB7B	6.327328083	7.381110294	6.826548487	6.165911939	5.95419631	5.692092375
