0	gene	DN	DN	DN	ctrl	ctrl	ctrl
8577	TSPYL5	9.301724813	9.593764588	8.667111542	10.09156762	10.49135207	9.762215916
8614	TUBB2A	10.67162952	10.80837379	11.36972438	12.65757146	12.7076969	12.51780051
8630	TUSC3	7.876721365	7.06967317	6.764650029	9.688250309	10.05116271	9.108611486
8642	TXNIP	13.75211927	13.67927116	13.15149228	14.61141678	14.59624218	14.19571823
8645	TXNRD1	10.89345323	11.00688706	11.60765396	12.05440082	11.86031105	12.28065479
8646	TXNRD2	8.075211711	7.925999419	7.97441459	9.028182348	9.757056592	10.58242428
8651	TYRO3	11.18774363	10.92570278	12.05679552	14.10939811	14.21341032	14.06727469
8657	UAP1	6.780047576	4.852997588	5.918863237	8.379811544	7.468420402	6.997744026
8659	UBA2	9.766363262	10.54544718	10.37818646	10.99364606	11.16848409	11.27763612
8685	UBE3A	7.596003349	8.839203788	8.003517912	9.332204424	9.585432052	9.312826244
8696	UBR2	9.080551077	9.220378328	8.87036472	10.57582284	10.53673289	9.732337045
8701	UBXN2B	6.777419716	7.21042783	7.399171094	8.824322351	8.80928581	8.43629512
8713	UGCG	9.37818646	9.488844346	9.542548262	10.97563305	11.29154485	11.45005134
8715	UGP2	8.346735328	8.971687242	8.185123207	9.633358551	9.745170091	9.343296773
8736	UNG	8.421644094	9.5360529	9.624612709	10.56100148	10.48542683	10.95790009
8774	USP33	9.978710459	10.58477464	10.34496161	11.27117119	11.34894941	11.13583752
8777	USP46	8.882643049	7.943686952	8.512147859	10.68921179	10.59916899	10.28805858
8814	VCL	10.85720347	11.14510424	10.84956148	11.65539655	11.70770423	12.06447333
8818	VDAC2	10.39274673	10.62602839	10.30446541	11.14558193	10.96249841	11.2298102
8821	VEGFA	11.74152302	11.95274125	11.95384468	14.89117897	15.08504209	14.16446387
8832	VILL	6.141596278	6.958842675	7.21916852	7.810571635	7.647458426	9.265849421
8833	VIM	13.81273887	14.18784691	14.71991284	15.04426176	15.85102917	15.72565916
8845	VPS13D	7.805421446	8.188341576	9.056908618	9.87774425	9.767025733	10.0059052
8846	VPS26A	9.46515823	10.81762326	9.1017131	11.34834088	11.72310628	11.54583326
8869	WASF3	9.238165863	8.880807948	7.703211467	9.720415285	9.68474862	9.887220615
8870	WASL	6.532161085	7.718361626	6.523561956	9.196110285	9.755555262	8.332036548
8896	WFS1	9.624612709	8.314696526	10.49395549	11.31083996	10.94544384	11.59549061
8916	WNT5A	6.491853096	5.715618859	5.348728154	7.678071905	7.532550739	7.081616583
8920	WRB	8.900866808	9.064203842	9.067165427	9.897542973	9.945590147	9.776926458
8925	WT1	8.943686952	9.533329732	10.59558385	12.10438581	12.1931403	11.2856334
8926	WT1-AS	9.832837178	10.10074906	10.15549247	11.02204386	11.21227325	10.44839098
8930	WWP1	8.795173732	8.87436665	8.300276133	9.811374694	9.975847968	9.396176618
8934	XBP1	11.03335417	11.20089861	11.59784306	12.77590858	12.54861724	12.47126876
8947	XPO1	9.76884596	9.999295387	9.141085319	11.35419427	11.33868068	10.09790044
8958	XYLT1	3.498250868	4.911691582	5.321928095	7.680886921	7.06501215	7.041111535
8964	YBX3	9.90101771	10.46984529	9.798795784	11.18351133	11.60283803	11.18084157
8980	YWHAE	8.634448062	9.198690586	9.117383367	10.35270557	10.74230944	10.47126876
8982	YWHAQ	11.40867471	11.68213872	11.47631586	12.61656033	12.53386505	12.25330091
8983	YWHAZ	11.61225389	10.98075795	10.61034757	12.37001521	11.90611381	12.13632887
8993	ZBTB18	7.567195561	7.379378367	7.233619677	9.148349467	8.258801557	8.366103608
8994	ZBTB20	10.58824615	10.79445648	10.36051791	11.05433298	11.5535333	11.53852846
9015	ZCCHC11	8.044940491	9.060695932	9.1382718	10.00028175	9.941194363	9.913787
9039	ZFYVE9	9.366322214	9.675604253	8.719731057	10.1864857	10.44987084	10.06850959
9075	ZNF146	11.88592511	11.39933134	11.39762116	12.35091156	12.19158362	12.64574849
9086	ZNF185	7.282625134	9.017643583	8.790511412	11.45496753	11.61751338	10.21541166
9112	ZNF264	7.435461914	7.22881869	6.733354341	8.819221104	8.737754352	8.62935662
9131	ZNF35	7.623515741	5.523561956	5.921245889	8.772479538	8.083213368	7.853621456
9138	ZNF423	5.209453366	7.381975479	5.137503524	8.426264755	7.704595348	7.570614722
9148	ZNF507	5.820178962	6.880195729	5.733354341	7.864186145	7.841721581	6.655351829
9150	ZNF516	7.565292521	7.296916207	7.746850183	8.813139851	8.376125389	7.929258409
9160	ZNF629	8.243173983	8.23935985	7.175923742	9.076815597	9.309248961	9.426264755
